Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Hans Nunoo Sarpei,gh GHA,MF,Ingolstadt 04,22,1998,6,6,482,5.4,0,0,0,0,0,0,5,1,0.2,0.2,0.4,0.6,5,20,2,0.00,0.00,0.00,0.00,0.00,0.04,0.08,0.12,0.04,0.12
Fabian Nürnberger,de GER,MF,Nürnberg,22,1999,31,17,"1,586",17.6,3,2,5,3,0,0,5,0,1.4,1.4,1.3,2.7,34,73,37,0.17,0.11,0.28,0.17,0.28,0.08,0.08,0.16,0.08,0.16
Daniel O'Shaughnessy,fi FIN,DF,Karlsruher,26,1994,13,11,985,10.9,1,0,1,1,0,0,2,0,0.8,0.8,0.7,1.5,1,30,5,0.09,0.00,0.09,0.09,0.09,0.07,0.06,0.13,0.07,0.13
Tim Oberdorf,de GER,DF,Düsseldorf,24,1996,18,10,"1,074",11.9,0,0,0,0,0,0,4,0,0.2,0.2,0.3,0.5,25,43,9,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04
Philipp Ochs,de GER,"DF,MF",Hannover 96,24,1997,20,7,813,9.0,0,0,0,0,0,0,1,0,0.2,0.2,1.3,1.5,8,35,38,0.00,0.00,0.00,0.00,0.00,0.02,0.15,0.17,0.02,0.17
Kelvin Ofori,gh GHA,MF,Paderborn 07,20,2001,10,2,158,1.8,1,0,1,1,0,0,0,0,0.5,0.5,0.4,0.9,7,4,7,0.57,0.00,0.57,0.57,0.57,0.26,0.25,0.51,0.26,0.51
Sebastian Ohlsson,se SWE,DF,St. Pauli,28,1993,7,4,349,3.9,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0.6,6,15,19,0.00,0.00,0.00,0.00,0.00,0.11,0.05,0.16,0.11,0.16
Chima Okoroji,ng NGA,DF,Sandhausen,24,1997,33,32,"2,701",30.0,1,5,6,1,0,0,2,0,0.8,0.8,3.4,4.1,58,94,83,0.03,0.17,0.20,0.03,0.20,0.03,0.11,0.14,0.03,0.14
Kwasi Okyere Wriedt,gh GHA,FW,Holstein Kiel,27,1994,15,8,779,8.7,3,0,3,3,0,0,1,0,2.1,2.1,0.9,3.0,9,12,46,0.35,0.00,0.35,0.35,0.35,0.24,0.10,0.35,0.24,0.35
Finn Ole Becker,de GER,MF,St. Pauli,21,2000,21,13,"1,112",12.4,2,3,5,2,0,0,3,0,1.1,1.1,1.9,3.0,31,67,53,0.16,0.24,0.40,0.16,0.40,0.09,0.15,0.24,0.09,0.24
Nik Omladič,si SVN,"FW,MF",Hansa Rostock,31,1989,18,10,955,10.6,1,3,4,1,0,0,4,0,1.7,1.7,1.5,3.2,26,36,61,0.09,0.28,0.38,0.09,0.38,0.16,0.14,0.30,0.16,0.30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gaël Ondoua,cm CMR,MF,Hannover 96,25,1995,27,22,"1,979",22.0,0,0,0,0,0,0,7,0,1.5,1.5,0.3,1.8,7,83,16,0.00,0.00,0.00,0.00,0.00,0.07,0.01,0.08,0.07,0.08
Yuya Osako,jp JPN,"MF,FW",Werder Bremen,31,1990,2,2,171,1.9,0,0,0,0,0,0,0,0,0.2,0.2,0.5,0.7,7,9,10,0.00,0.00,0.00,0.00,0.00,0.11,0.28,0.39,0.11,0.39
Prince Osei Owusu,de GER,FW,Erzgebirge Aue,24,1997,12,11,874,9.7,2,1,3,2,0,0,6,1,3.2,3.2,1.2,4.4,16,9,49,0.21,0.10,0.31,0.21,0.31,0.33,0.12,0.45,0.33,0.45
Prince Osei Owusu,de GER,FW,Paderborn 07,24,1997,7,1,155,1.7,0,1,1,0,0,0,0,0,0.2,0.2,0.2,0.4,6,3,13,0.00,0.58,0.58,0.00,0.58,0.11,0.12,0.23,0.11,0.23
David Otto,de GER,FW,Jahn R'burg,22,1999,20,10,914,10.2,3,1,4,3,0,0,1,1,3.2,3.2,1.1,4.3,7,18,66,0.30,0.10,0.39,0.30,0.39,0.31,0.11,0.43,0.31,0.43
Anas Ouahim,de GER,MF,Sandhausen,23,1997,5,2,163,1.8,0,0,0,0,0,0,2,0,0.3,0.3,0.5,0.7,2,8,9,0.00,0.00,0.00,0.00,0.00,0.15,0.25,0.40,0.15,0.40
Thomas Ouwejan,nl NED,"FW,DF",Schalke 04,24,1996,28,27,"2,405",26.7,3,8,11,3,0,0,1,0,2.4,2.4,11.0,13.4,60,102,126,0.11,0.30,0.41,0.11,0.41,0.09,0.41,0.50,0.09,0.50
Victor Pálsson,is ISL,MF,Schalke 04,30,1991,28,21,"1,948",21.6,0,3,3,0,0,0,3,1,1.7,1.7,3.3,5.0,12,87,27,0.00,0.14,0.14,0.00,0.14,0.08,0.15,0.23,0.08,0.23
Leart Paqarada,xk KVX,DF,St. Pauli,26,1994,33,33,"2,841",31.6,2,10,12,2,0,0,3,0,2.0,2.0,10.7,12.6,102,241,176,0.06,0.32,0.38,0.06,0.38,0.06,0.34,0.40,0.06,0.40
Jiří Pavlenka,cz CZE,GK,Werder Bremen,29,1992,23,23,"2,070",23.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
John Peter Sesay,sl SLE,MF,Darmstadt 98,17,2003,2,0,40,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,2,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.20,0.20,0.20
Kristoffer Peterson,se SWE,"MF,FW",Düsseldorf,26,1994,27,15,"1,255",13.9,1,1,2,1,0,0,2,1,3.0,3.0,3.1,6.0,69,45,144,0.07,0.07,0.14,0.07,0.14,0.21,0.22,0.43,0.21,0.43
Luca Pfeiffer,de GER,FW,Darmstadt 98,24,1996,32,28,"2,257",25.1,17,5,22,17,0,0,4,0,13.4,13.4,4.0,17.5,63,86,139,0.68,0.20,0.88,0.68,0.88,0.54,0.16,0.70,0.54,0.70
Patric Pfeiffer,de GER,DF,Darmstadt 98,21,1999,31,31,"2,769",30.8,1,1,2,1,0,0,6,0,1.6,1.6,1.2,2.9,18,120,17,0.03,0.03,0.07,0.03,0.07,0.05,0.04,0.09,0.05,0.09
Benedikt Pichler,at AUT,FW,Holstein Kiel,24,1997,26,20,"1,619",18.0,7,3,10,6,1,1,3,0,8.5,7.7,1.5,9.3,25,32,119,0.39,0.17,0.56,0.33,0.50,0.47,0.08,0.56,0.43,0.52
Florian Pick,de GER,"MF,FW",Ingolstadt 04,25,1995,16,13,"1,059",11.8,1,0,1,1,0,0,5,0,1.8,1.8,1.7,3.5,34,39,59,0.08,0.00,0.08,0.08,0.08,0.15,0.14,0.30,0.15,0.30
Florian Pick,de GER,"MF,DF",Heidenheim,25,1995,10,1,210,2.3,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,8,12,14,0.00,0.00,0.00,0.00,0.00,0.14,0.06,0.21,0.14,0.21
Marvin Pieringer,de GER,FW,Schalke 04,21,1999,24,7,731,8.1,2,2,4,2,0,0,5,0,3.3,3.3,2.4,5.7,13,18,73,0.25,0.25,0.49,0.25,0.49,0.41,0.29,0.70,0.41,0.70
Jakub Piotrowski,pl POL,MF,Düsseldorf,23,1997,28,16,"1,506",16.7,1,2,3,1,0,0,6,0,1.9,1.9,1.7,3.6,37,79,61,0.06,0.12,0.18,0.06,0.18,0.11,0.10,0.22,0.11,0.22
Felix Platte,de GER,FW,Paderborn 07,25,1996,24,15,"1,326",14.7,8,4,12,8,0,1,2,0,7.6,6.8,2.4,9.2,13,25,86,0.54,0.27,0.81,0.54,0.81,0.51,0.16,0.67,0.46,0.62
Thomas Pledl,de GER,"MF,FW",Düsseldorf,27,1994,5,0,50,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4,0,7,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.22,0.00,0.22
Markus Ponath,de GER,GK,Ingolstadt 04,20,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Finn Porath,de GER,MF,Holstein Kiel,24,1997,27,21,"1,647",18.3,3,1,4,3,0,0,3,0,2.7,2.7,2.1,4.8,31,84,66,0.16,0.05,0.22,0.16,0.22,0.15,0.12,0.26,0.15,0.26
Andreas Poulsen,dk DEN,DF,Ingolstadt 04,21,1999,6,2,185,2.1,1,0,1,1,0,0,0,0,0.1,0.1,0.3,0.4,2,5,6,0.49,0.00,0.49,0.49,0.49,0.04,0.14,0.18,0.04,0.18
Rico Preißinger,de GER,"MF,DF",Ingolstadt 04,25,1996,23,14,"1,412",15.7,0,0,0,0,0,0,10,0,0.2,0.2,1.3,1.5,11,54,2,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.10,0.01,0.10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edgar Prib,de GER,MF,Düsseldorf,31,1989,17,13,"1,035",11.5,0,1,1,0,0,0,5,1,0.4,0.4,2.1,2.5,17,68,11,0.00,0.09,0.09,0.00,0.09,0.03,0.19,0.22,0.03,0.22
Kai Pröger,de GER,"FW,MF",Paderborn 07,29,1992,32,14,"1,560",17.3,5,4,9,5,0,0,1,0,5.1,5.1,3.8,8.9,50,30,100,0.29,0.23,0.52,0.29,0.52,0.30,0.22,0.51,0.30,0.51
Jannis Rabold,de GER,DF,Karlsruher,20,2001,5,3,306,3.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,5,16,13,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
Melvin Ramusović,de GER,MF,Heidenheim,20,2001,6,0,61,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,4,1,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10
Reinhold Ranftl,at AUT,"FW,DF",Schalke 04,29,1992,15,10,944,10.5,0,1,1,0,0,0,2,0,0.6,0.6,1.7,2.3,35,38,52,0.00,0.10,0.10,0.00,0.10,0.05,0.16,0.21,0.05,0.21
Nicolai Rapp,de GER,"MF,DF",Werder Bremen,24,1996,28,18,"1,702",18.9,2,2,4,2,0,0,7,0,3.1,3.1,2.0,5.2,11,97,56,0.11,0.11,0.21,0.11,0.21,0.17,0.11,0.27,0.17,0.27
Konstantin Rausch,ru RUS,"DF,MF",Nürnberg,31,1990,4,0,34,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,1,2,0.00,0.00,0.00,0.00,0.00,0.09,0.20,0.29,0.09,0.29
Thomas Rausch,de GER,MF,Ingolstadt 04,21,2000,1,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,4,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.11
Fabian Reese,de GER,"FW,MF",Holstein Kiel,23,1997,32,27,"2,285",25.4,1,5,6,1,0,0,1,0,6.1,6.1,6.2,12.2,130,73,294,0.04,0.20,0.24,0.04,0.24,0.24,0.24,0.48,0.24,0.48
Nikolai Rehnen,de GER,GK,Sandhausen,24,1997,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ludovit Reis,nl NED,MF,Hamburger SV,21,2000,32,28,"2,229",24.8,5,2,7,5,0,0,5,0,3.6,3.6,2.3,5.9,73,128,160,0.20,0.08,0.28,0.20,0.28,0.14,0.09,0.24,0.14,0.24
Bashkim Renneke,xk KVX,"DF,FW",Sandhausen,28,1992,31,27,"2,456",27.3,1,0,1,1,0,0,9,0,2.0,2.0,1.4,3.4,45,85,79,0.04,0.00,0.04,0.04,0.04,0.07,0.05,0.12,0.07,0.12
Simon Rhein,de GER,MF,Hansa Rostock,23,1998,27,22,"1,832",20.4,1,2,3,1,0,0,4,0,0.9,0.9,3.0,4.0,21,121,26,0.05,0.10,0.15,0.05,0.15,0.05,0.15,0.20,0.05,0.20
Ricardo van Rhijn,nl NED,DF,Karlsruher,30,1991,16,9,801,8.9,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,10,27,20,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05
Clemens Riedel,de GER,"DF,MF",Darmstadt 98,18,2003,9,4,401,4.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,2,12,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Julian Riedel,de GER,DF,Hansa Rostock,29,1991,11,3,344,3.8,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,3,8,5,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
Philipp Riese,de GER,MF,Erzgebirge Aue,31,1989,6,1,125,1.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
Marvin-Lee Rittmüller,de GER,"DF,FW",Heidenheim,22,1999,10,5,448,5.0,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,8,16,22,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.08,0.01,0.08
Lars Ritzka,de GER,"DF,MF",St. Pauli,23,1998,11,1,234,2.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,3,12,18,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Marcel Ritzmaier,at AUT,MF,Sandhausen,28,1993,23,17,"1,431",15.9,1,0,1,1,0,0,7,1,1.8,1.8,2.5,4.3,33,70,54,0.06,0.00,0.06,0.06,0.06,0.11,0.15,0.27,0.11,0.27
Calogero Rizzuto,de GER,"DF,FW",Hansa Rostock,29,1992,28,23,"1,976",22.0,0,3,3,0,0,0,11,0,1.5,1.5,2.2,3.7,26,82,63,0.00,0.14,0.14,0.00,0.14,0.07,0.10,0.17,0.07,0.17
Merlin Röhl,de GER,MF,Ingolstadt 04,19,2002,26,20,"1,717",19.1,1,1,2,1,0,0,6,0,1.5,1.5,1.7,3.2,27,62,42,0.05,0.05,0.10,0.05,0.10,0.08,0.09,0.17,0.08,0.17
Maximilian Rohr,de GER,MF,Hamburger SV,26,1995,9,2,230,2.6,0,1,1,0,0,0,1,0,0.1,0.1,0.8,0.8,8,11,16,0.00,0.39,0.39,0.00,0.39,0.03,0.30,0.33,0.03,0.33
Frank Ronstadt,de GER,"DF,MF",Darmstadt 98,24,1997,14,3,494,5.5,0,0,0,0,0,0,3,0,0.7,0.7,0.2,0.9,16,26,20,0.00,0.00,0.00,0.00,0.00,0.13,0.04,0.16,0.13,0.16
Damian Roßbach,de GER,DF,Hansa Rostock,28,1993,32,32,"2,867",31.9,0,2,2,0,0,0,5,0,0.5,0.5,1.0,1.5,18,86,8,0.00,0.06,0.06,0.00,0.06,0.02,0.03,0.05,0.02,0.05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nils Röseler,de GER,"DF,MF",Ingolstadt 04,29,1992,16,12,"1,159",12.9,0,0,0,0,0,0,2,0,0.7,0.7,0.0,0.8,6,39,1,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06
Tim Rossmann,de GER,MF,Karlsruher,17,2003,1,0,30,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,0,1,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.31,0.31,0.31
Björn Rother,de GER,MF,Hansa Rostock,25,1996,14,5,584,6.5,0,0,0,0,0,0,5,0,0.3,0.3,0.0,0.3,4,25,5,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
Marc Rzatkowski,de GER,"MF,FW",Schalke 04,31,1990,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Benedikt Saller,de GER,DF,Jahn R'burg,28,1992,30,24,"2,149",23.9,1,3,4,1,0,0,9,0,0.6,0.6,2.3,2.9,55,155,58,0.04,0.13,0.17,0.04,0.17,0.03,0.10,0.12,0.03,0.12
Philipp Sander,de GER,MF,Holstein Kiel,23,1998,19,7,777,8.6,0,1,1,0,0,0,2,0,0.8,0.8,0.3,1.1,19,29,25,0.00,0.12,0.12,0.00,0.12,0.10,0.03,0.13,0.10,0.13
Salif Sané,sn SEN,DF,Schalke 04,30,1990,11,6,429,4.8,0,0,0,0,0,0,1,0,0.3,0.3,0.3,0.6,7,23,7,0.00,0.00,0.00,0.00,0.00,0.05,0.07,0.12,0.05,0.12
Josh Sargent,us USA,MF,Werder Bremen,21,2000,2,2,180,2.0,2,0,2,2,0,0,0,0,0.7,0.7,0.2,0.9,5,4,18,1.00,0.00,1.00,1.00,1.00,0.34,0.11,0.45,0.34,0.45
Manuel Schäffler,de GER,FW,Nürnberg,32,1989,25,9,977,10.9,4,2,6,4,0,0,2,1,5.8,5.8,1.5,7.3,7,11,40,0.37,0.18,0.55,0.37,0.55,0.53,0.14,0.67,0.53,0.67
Ron Schallenberg,de GER,MF,Paderborn 07,22,1998,31,31,"2,745",30.5,3,3,6,3,0,0,6,0,2.3,2.3,1.4,3.7,23,144,24,0.10,0.10,0.20,0.10,0.20,0.08,0.04,0.12,0.08,0.12
Lukas Scherff,de GER,"DF,MF",Hansa Rostock,25,1996,5,5,366,4.1,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,10,11,14,0.00,0.00,0.00,0.00,0.00,0.07,0.03,0.10,0.07,0.10
Stefan Schimmer,de GER,"FW,MF",Heidenheim,27,1994,30,9,"1,077",12.0,3,1,4,3,0,0,1,0,4.1,4.1,1.5,5.5,15,19,91,0.25,0.08,0.33,0.25,0.33,0.34,0.12,0.46,0.34,0.46
Christopher Schindler,de GER,DF,Nürnberg,31,1990,30,30,"2,700",30.0,1,0,1,1,0,0,4,0,1.3,1.3,0.4,1.8,3,56,6,0.03,0.00,0.03,0.03,0.03,0.04,0.01,0.06,0.04,0.06
Lukas Schleimer,de GER,FW,Nürnberg,21,1999,21,12,"1,135",12.6,3,1,4,3,0,0,2,0,4.0,4.0,1.0,4.9,29,26,72,0.24,0.08,0.32,0.24,0.32,0.31,0.08,0.39,0.31,0.39
Fabian Schleusener,de GER,"FW,MF",Karlsruher,29,1991,34,13,"1,545",17.2,7,1,8,7,0,0,1,0,6.2,6.2,1.9,8.1,23,27,119,0.41,0.06,0.47,0.41,0.47,0.36,0.11,0.47,0.36,0.47
Romano Schmid,at AUT,"MF,FW",Werder Bremen,21,2000,33,29,"2,385",26.5,3,5,8,3,0,0,8,0,4.1,4.1,6.7,10.8,73,164,185,0.11,0.19,0.30,0.11,0.30,0.16,0.25,0.41,0.16,0.41
Niklas Schmidt,de GER,MF,Werder Bremen,23,1998,25,13,"1,251",13.9,2,2,4,2,0,0,1,0,3.5,3.5,5.3,8.8,41,96,104,0.14,0.14,0.29,0.14,0.29,0.25,0.38,0.63,0.25,0.63
Patrick Schmidt,de GER,FW,Ingolstadt 04,27,1993,21,15,"1,244",13.8,3,1,4,2,1,1,4,0,4.7,4.0,1.2,5.1,17,27,71,0.22,0.07,0.29,0.14,0.22,0.34,0.08,0.43,0.29,0.37
Patrick Schmidt,de GER,FW,Heidenheim,27,1993,4,0,62,0.7,1,0,1,1,0,0,0,0,0.1,0.1,0.1,0.2,0,2,5,1.45,0.00,1.45,1.45,1.45,0.16,0.14,0.29,0.16,0.29
Fabian Schnellhardt,de GER,MF,Darmstadt 98,27,1994,15,11,881,9.8,2,1,3,2,0,0,1,1,1.1,1.1,1.5,2.6,11,42,10,0.20,0.10,0.31,0.20,0.31,0.11,0.16,0.27,0.11,0.27
Oscar Schönfelder,de GER,"FW,MF",Werder Bremen,20,2001,10,0,111,1.2,0,1,1,0,0,0,1,0,0.1,0.1,0.8,0.9,8,7,17,0.00,0.81,0.81,0.00,0.81,0.09,0.67,0.75,0.09,0.75
Sebastian Schonlau,de GER,DF,Hamburger SV,26,1994,33,33,"2,931",32.6,4,1,5,4,0,0,4,1,3.1,3.1,0.7,3.8,98,258,15,0.12,0.03,0.15,0.12,0.15,0.10,0.02,0.12,0.10,0.12
Jan Schöppner,de GER,MF,Heidenheim,22,1999,32,27,"2,317",25.7,1,2,3,1,0,0,4,0,2.9,2.9,2.9,5.9,34,95,52,0.04,0.08,0.12,0.04,0.12,0.11,0.11,0.23,0.11,0.23
Sam Schreck,de GER,MF,Erzgebirge Aue,22,1999,26,23,"2,021",22.5,0,0,0,0,0,0,3,0,1.3,1.3,0.5,1.8,27,79,16,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.08,0.06,0.08
Tobias Schröck,de GER,"DF,MF",Ingolstadt 04,28,1992,6,4,349,3.9,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,3,11,1,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morris Schröter,de GER,"FW,MF",Dresden,25,1995,31,24,"1,990",22.1,1,3,4,1,0,0,3,0,1.8,1.8,4.9,6.7,94,108,135,0.05,0.14,0.18,0.05,0.18,0.08,0.22,0.30,0.08,0.30
Marcel Schuhen,de GER,GK,Darmstadt 98,28,1993,31,31,"2,765",30.7,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kevin Schumacher,de GER,"FW,MF",Hansa Rostock,23,1997,22,7,845,9.4,0,2,2,0,0,0,1,0,1.5,1.5,1.4,2.9,21,18,74,0.00,0.21,0.21,0.00,0.21,0.16,0.15,0.31,0.16,0.31
Marco Schuster,de GER,"DF,MF",Paderborn 07,25,1995,33,32,"2,729",30.3,0,3,3,0,0,0,6,0,1.9,1.9,1.9,3.8,51,95,77,0.00,0.10,0.10,0.00,0.10,0.06,0.06,0.13,0.06,0.13
Tobias Schwede,de GER,DF,Hansa Rostock,27,1994,3,1,150,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,6,6,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Tim Seifert,de GER,DF,Heidenheim,19,2002,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kevin Sessa,de GER,"MF,DF",Heidenheim,21,2000,21,9,942,10.5,2,1,3,2,0,0,1,0,2.1,2.1,2.1,4.2,26,45,42,0.19,0.10,0.29,0.19,0.29,0.20,0.20,0.40,0.20,0.40
Nils Seufert,de GER,"MF,FW",Sandhausen,24,1997,7,5,382,4.2,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,3,18,13,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
Aaron Seydel,de GER,"FW,MF",Darmstadt 98,25,1996,21,6,754,8.4,6,0,6,6,0,0,1,0,4.4,4.4,1.7,6.2,11,21,69,0.72,0.00,0.72,0.72,0.72,0.53,0.21,0.73,0.53,0.73
Nicklas Shipnoski,de GER,"MF,FW",Jahn R'burg,23,1998,12,6,539,6.0,1,0,1,1,0,0,0,0,1.0,1.0,0.1,1.0,5,11,32,0.17,0.00,0.17,0.17,0.17,0.16,0.01,0.17,0.16,0.17
Nicklas Shipnoski,de GER,"FW,MF",Düsseldorf,23,1998,11,1,236,2.6,0,1,1,0,0,0,0,0,1.2,1.2,0.4,1.7,2,5,20,0.00,0.38,0.38,0.00,0.38,0.48,0.16,0.64,0.48,0.64
Erik Shuranov,de GER,FW,Nürnberg,19,2002,27,15,"1,336",14.8,6,2,8,6,0,0,1,0,4.0,4.0,1.4,5.4,14,12,66,0.40,0.13,0.54,0.40,0.54,0.27,0.09,0.36,0.27,0.36
Arne Sicker,de GER,"FW,DF",Sandhausen,24,1997,17,10,"1,004",11.2,1,1,2,1,0,0,0,0,1.0,1.0,1.0,2.0,25,45,46,0.09,0.09,0.18,0.09,0.18,0.09,0.09,0.18,0.09,0.18
Carlo Sickinger,de GER,MF,Sandhausen,24,1997,6,1,92,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,5,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Phil Sieben,de GER,FW,Düsseldorf,22,1999,2,0,18,0.2,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,1,0,0,0.00,0.00,0.00,0.00,0.00,1.55,0.00,1.55,1.55,1.55
Tim Siersleben,de GER,DF,Heidenheim,21,2000,15,6,654,7.3,0,1,1,0,0,0,0,0,0.0,0.0,0.4,0.4,3,20,1,0.00,0.14,0.14,0.00,0.14,0.00,0.05,0.05,0.00,0.05
Efe-Kaan Sihlaroğlu,tr TUR,MF,Karlsruher,16,2005,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Omar Sijarić,de GER,"MF,FW",Erzgebirge Aue,19,2001,16,8,703,7.8,1,2,3,1,0,0,1,0,1.0,1.0,1.2,2.2,11,12,39,0.13,0.26,0.38,0.13,0.38,0.13,0.15,0.28,0.13,0.28
Danylo Sikan,ua UKR,FW,Hansa Rostock,20,2001,11,2,320,3.6,1,1,2,1,0,0,2,1,0.8,0.8,0.8,1.6,9,4,23,0.28,0.28,0.56,0.28,0.56,0.23,0.23,0.45,0.23,0.45
Sarpreet Singh,nz NZL,"MF,FW",Jahn R'burg,22,1999,25,24,"1,915",21.3,5,8,13,5,0,0,5,0,2.8,2.8,6.4,9.2,45,53,153,0.23,0.38,0.61,0.23,0.61,0.13,0.30,0.43,0.13,0.43
Tim Skarke,de GER,MF,Darmstadt 98,24,1996,19,17,"1,288",14.3,5,0,5,5,0,0,4,0,3.4,3.4,2.4,5.8,40,51,108,0.35,0.00,0.35,0.35,0.35,0.24,0.17,0.41,0.24,0.41
Steven Skrzybski,de GER,"FW,MF",Holstein Kiel,28,1992,24,13,"1,132",12.6,4,1,5,4,0,0,2,0,3.0,3.0,1.4,4.3,16,39,85,0.32,0.08,0.40,0.32,0.40,0.23,0.11,0.34,0.23,0.34
Dennis Smarsch,de GER,GK,St. Pauli,22,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Eric Smith,se SWE,MF,St. Pauli,24,1997,17,15,"1,201",13.3,0,1,1,0,0,0,4,0,0.2,0.2,0.9,1.1,11,65,5,0.00,0.07,0.07,0.00,0.07,0.01,0.07,0.08,0.01,0.08
Lasse Sobiech,de GER,DF,Darmstadt 98,30,1991,15,9,756,8.4,0,0,0,0,0,0,2,0,0.5,0.5,0.1,0.7,1,22,10,0.00,0.00,0.00,0.00,0.00,0.07,0.01,0.08,0.07,0.08
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcel Sobottka,de GER,MF,Düsseldorf,27,1994,23,21,"1,740",19.3,0,3,3,0,0,0,5,0,1.5,1.5,0.9,2.4,18,72,22,0.00,0.16,0.16,0.00,0.16,0.08,0.05,0.13,0.08,0.13
Pascal Sohm,de GER,"FW,MF",Dresden,29,1991,8,0,205,2.3,0,0,0,0,0,0,0,0,0.5,0.5,0.2,0.7,1,2,19,0.00,0.00,0.00,0.00,0.00,0.21,0.08,0.29,0.21,0.29
